backend   |  
backend   |       INFO   Will watch for changes in these directories: ['/app']
backend   |       INFO   Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
backend   |       INFO   Started reloader process [100] using WatchFiles
backend   | 2025-07-14 02:37:48.240 | DEBUG    | backend.src.core.profiler:__init__:64 - Profiler inicializado. Directorio de salida: 'performance'.
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.routers.chat:process_user_query:70 - Buscando sesión existente: sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0858s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=221
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:53:19 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.086s, Memoria pico: 175.60MB, Llamadas: 221
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.routers.chat:process_user_query:86 - Invocando agente para sesión: sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: invoke_agent
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: invoke_agent
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: get_persistent_chat_history
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: get_persistent_chat_history
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:53:19.442788-05:00
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0838s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=405
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:53:19 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.084s, Memoria pico: 175.60MB, Llamadas: 405
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.orchestrator.settings.agent_factory:get_persistent_chat_history:149 - 📜 Historial convertido (42 mensajes)
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [get_persistent_chat_history] Métricas recogidas: tiempo=0.0854s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=334
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/get_persistent_chat_history.json
backend   | 2025-07-14 02:53:19 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: get_persistent_chat_history. Tiempo: 0.085s, Memoria pico: 175.60MB, Llamadas: 334
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.0953s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=345
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:53:19 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.095s, Memoria pico: 175.60MB, Llamadas: 345
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.orchestrator.settings.agent_factory:invoke_agent:199 - 📚 Historial para grafo (42 msgs)
backend   | 2025-07-14 02:53:19 | DEBUG    | backend.src.orchestrator.settings.agent_factory:invoke_agent:203 - 📚 Tipo de consulta: general
backend   | 2025-07-14 02:53:19 | INFO     | backend.src.orchestrator.settings.agent_factory:invoke_agent:220 - ▶️ Invocando grafo con consulta: 'Cuántos años de garantía tiene la teja alveolar?…'
backend   | 2025-07-14 02:53:19 | INFO     | backend.src.orchestrator.settings.agent_settings:_agent_node:116 - 🧠 Nodo Agente: Invocando al LLM...
backend   | 2025-07-14 02:53:23 | SUCCESS  | backend.src.orchestrator.settings.agent_settings:_agent_node:124 - 🤖 LLM respondió. ¿Llamada a herramienta?: No
backend   | 2025-07-14 02:53:23 | SUCCESS  | backend.src.orchestrator.settings.agent_factory:invoke_agent:223 - ✔️ Respuesta generada: 'Gracias por tu consulta. La **teja de policarbonat…'
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [invoke_agent] Métricas recogidas: tiempo=3.9815s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=362
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/invoke_agent.json
backend   | 2025-07-14 02:53:23 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: invoke_agent. Tiempo: 3.982s, Memoria pico: 175.60MB, Llamadas: 362
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:53:23.424250-05:00
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0825s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=405
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:53:23 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.083s, Memoria pico: 175.60MB, Llamadas: 405
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:53:23.506644-05:00
backend   | 2025-07-14 02:53:23 | SUCCESS  | backend.src.routers.chat:process_user_query:112 - ✅ Respuesta construida exitosamente para la sesión sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [process_user_query] Métricas recogidas: tiempo=4.1531s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=710
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/process_user_query.json
backend   | 2025-07-14 02:53:23 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: process_user_query. Tiempo: 4.153s, Memoria pico: 175.60MB, Llamadas: 710
backend   | 2025-07-14 02:53:23 | INFO     | backend.src.core.policies:dispatch:65 - ◀️ Respuesta enviada: 200 (tardó 4154.65ms)
backend   |       INFO   172.18.0.1:55682 - "POST /chat/query HTTP/1.1" 200
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.0953s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=357
backend   | 2025-07-14 02:53:23 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:53:23 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.095s, Memoria pico: 175.60MB, Llamadas: 357
backend   | 2025-07-14 02:54:22 | INFO     | backend.src.core.policies:dispatch:58 - ▶️ Solicitud recibida: POST /chat/query
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: process_user_query
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: process_user_query
backend   | 2025-07-14 02:54:22 | INFO     | backend.src.routers.chat:process_user_query:55 - 📩 Recibida nueva consulta al chat.
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.routers.chat:process_user_query:56 - Payload recibido: session_id='sess_1f0df7a9accc42a9d3e3562946042976', query='¿Las tejas de ajover están certificadas?'
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.routers.chat:process_user_query:70 - Buscando sesión existente: sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0866s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=215
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:54:22 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.087s, Memoria pico: 175.60MB, Llamadas: 215
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.routers.chat:process_user_query:86 - Invocando agente para sesión: sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: invoke_agent
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: invoke_agent
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: get_persistent_chat_history
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: get_persistent_chat_history
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:54:22.791801-05:00
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0820s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=405
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:54:22 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.082s, Memoria pico: 175.60MB, Llamadas: 405
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.orchestrator.settings.agent_factory:get_persistent_chat_history:149 - 📜 Historial convertido (44 mensajes)
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [get_persistent_chat_history] Métricas recogidas: tiempo=0.0839s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=334
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/get_persistent_chat_history.json
backend   | 2025-07-14 02:54:22 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: get_persistent_chat_history. Tiempo: 0.084s, Memoria pico: 175.60MB, Llamadas: 334
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.0939s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=349
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:54:22 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.094s, Memoria pico: 175.60MB, Llamadas: 349
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.orchestrator.settings.agent_factory:invoke_agent:199 - 📚 Historial para grafo (44 msgs)
backend   | 2025-07-14 02:54:22 | DEBUG    | backend.src.orchestrator.settings.agent_factory:invoke_agent:203 - 📚 Tipo de consulta: general
backend   | 2025-07-14 02:54:22 | INFO     | backend.src.orchestrator.settings.agent_factory:invoke_agent:220 - ▶️ Invocando grafo con consulta: '¿Las tejas de ajover están certificadas?…'
backend   | 2025-07-14 02:54:22 | INFO     | backend.src.orchestrator.settings.agent_settings:_agent_node:116 - 🧠 Nodo Agente: Invocando al LLM...
backend   | 2025-07-14 02:54:28 | SUCCESS  | backend.src.orchestrator.settings.agent_settings:_agent_node:124 - 🤖 LLM respondió. ¿Llamada a herramienta?: No
backend   | 2025-07-14 02:54:28 | SUCCESS  | backend.src.orchestrator.settings.agent_factory:invoke_agent:223 - ✔️ Respuesta generada: 'Gracias por tu consulta. Sí, las **tejas de Ajover…'
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [invoke_agent] Métricas recogidas: tiempo=5.2927s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=362
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/invoke_agent.json
backend   | 2025-07-14 02:54:28 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: invoke_agent. Tiempo: 5.293s, Memoria pico: 175.60MB, Llamadas: 362
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:54:28.083920-05:00
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0834s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=405
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:54:28 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.083s, Memoria pico: 175.60MB, Llamadas: 405
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:54:28.167474-05:00
backend   | 2025-07-14 02:54:28 | SUCCESS  | backend.src.routers.chat:process_user_query:112 - ✅ Respuesta construida exitosamente para la sesión sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [process_user_query] Métricas recogidas: tiempo=5.4675s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=710
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/process_user_query.json
backend   | 2025-07-14 02:54:28 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: process_user_query. Tiempo: 5.468s, Memoria pico: 175.60MB, Llamadas: 710
backend   | 2025-07-14 02:54:28 | INFO     | backend.src.core.policies:dispatch:65 - ◀️ Respuesta enviada: 200 (tardó 5469.55ms)
backend   |       INFO   172.18.0.1:55700 - "POST /chat/query HTTP/1.1" 200
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.0954s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=361
backend   | 2025-07-14 02:54:28 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:54:28 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.095s, Memoria pico: 175.60MB, Llamadas: 361
backend   | 2025-07-14 02:55:27 | INFO     | backend.src.core.policies:dispatch:58 - ▶️ Solicitud recibida: POST /chat/query
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: process_user_query
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: process_user_query
backend   | 2025-07-14 02:55:27 | INFO     | backend.src.routers.chat:process_user_query:55 - 📩 Recibida nueva consulta al chat.
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.routers.chat:process_user_query:56 - Payload recibido: session_id='sess_1f0df7a9accc42a9d3e3562946042976', query='¿Cómo es la sostenibilidad con ajover?'
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.routers.chat:process_user_query:70 - Buscando sesión existente: sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0861s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=229
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:55:27 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.086s, Memoria pico: 175.60MB, Llamadas: 229
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.routers.chat:process_user_query:86 - Invocando agente para sesión: sess_1f0df7a9accc42a9d3e3562946042976
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: invoke_agent
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: invoke_agent
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: get_persistent_chat_history
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: get_persistent_chat_history
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:55:27.748813-05:00
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0827s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=405
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:55:27 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.083s, Memoria pico: 175.60MB, Llamadas: 405
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.orchestrator.settings.agent_factory:get_persistent_chat_history:149 - 📜 Historial convertido (46 mensajes)
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [get_persistent_chat_history] Métricas recogidas: tiempo=0.0845s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=334
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/get_persistent_chat_history.json
backend   | 2025-07-14 02:55:27 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: get_persistent_chat_history. Tiempo: 0.084s, Memoria pico: 175.60MB, Llamadas: 334
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_add_message] Métricas recogidas: tiempo=0.0951s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=353
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_add_message.json
backend   | 2025-07-14 02:55:27 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_add_message. Tiempo: 0.095s, Memoria pico: 175.60MB, Llamadas: 353
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.orchestrator.settings.agent_factory:invoke_agent:199 - 📚 Historial para grafo (46 msgs)
backend   | 2025-07-14 02:55:27 | DEBUG    | backend.src.orchestrator.settings.agent_factory:invoke_agent:203 - 📚 Tipo de consulta: web
backend   | 2025-07-14 02:55:27 | INFO     | backend.src.orchestrator.settings.agent_factory:invoke_agent:220 - ▶️ Invocando grafo con consulta: '¿Cómo es la sostenibilidad con ajover?…'
backend   | 2025-07-14 02:55:27 | INFO     | backend.src.orchestrator.settings.agent_settings:_agent_node:116 - 🧠 Nodo Agente: Invocando al LLM...
backend   | 2025-07-14 02:55:36 | SUCCESS  | backend.src.orchestrator.settings.agent_settings:_agent_node:124 - 🤖 LLM respondió. ¿Llamada a herramienta?: No
backend   | 2025-07-14 02:55:36 | SUCCESS  | backend.src.orchestrator.settings.agent_factory:invoke_agent:223 - ✔️ Respuesta generada: 'Gracias por tu consulta. Ajover tiene un fuerte co…'
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [invoke_agent] Métricas recogidas: tiempo=8.7335s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=362
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/invoke_agent.json
backend   | 2025-07-14 02:55:36 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: invoke_agent. Tiempo: 8.734s, Memoria pico: 175.60MB, Llamadas: 362
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_get_session
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_get_session
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.core.profiler:wrapped:317 - Llamada a función async perfilada: cosmos_sessions_add_message
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.core.profiler:profile_async:138 - Profiling asíncrono iniciado para: cosmos_sessions_add_message
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:55:36.481849-05:00
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.core.profiler:_collect_metrics:205 - [cosmos_sessions_get_session] Métricas recogidas: tiempo=0.0827s, cpu=0.00%, memoria_actual=175.60MB, memoria_pico=175.60MB, llamadas=405
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.core.profiler:_write_json:231 - Archivo de métricas guardado: performance/cosmos_sessions_get_session.json
backend   | 2025-07-14 02:55:36 | INFO     | backend.src.core.profiler:profile_async:166 - Profiling asíncrono finalizado para: cosmos_sessions_get_session. Tiempo: 0.083s, Memoria pico: 175.60MB, Llamadas: 405
backend   | 2025-07-14 02:55:36 | DEBUG    | backend.src.utils.time_utils:get_colombia_time:32 - 🕐 Hora Colombia obtenida: 2025-07-13T21:55:36.564125-05:00
backend   | 2025-07-14 02:55:36 | SUCCESS  | backend.src.routers.chat:process_user_query:112 - ✅ Respuesta construida exitosamente para la sesión sess_1f0df7a9accc42a9d3e3562946042976
